"61UNI_NAS","27/05/2015","22/06/2015","aio06AP","N/A"
"61UNI_NGA","27/05/2015","22/06/2015","aio05AP","N/A"
"61UNI_NPG","27/05/2015","22/06/2015","aio04AP","N/A"
"61UNI_ACP","27/05/2015","22/06/2015","aio06AP","N/A"
"61UNI_NPL","27/05/2015","22/06/2015","aio02AP","N/A"
"61UNI_KVB","27/05/2015","22/06/2015","aio04AP","N/A"
"61UNI_SAQ","27/05/2015","22/06/2015","aio02AP","N/A"
"61UNI_SJL","27/05/2015","22/06/2015","aio04AP","N/A"
"61UNI_SCU","27/05/2015","22/06/2015","aio05AP","N/A"
"61UNI_SGA","27/05/2015","22/06/2015","aio06AP","N/A"
"61UNI_TCM","27/05/2015","22/06/2015","aio04AP","N/A"
"61UNI_TBA","27/05/2015","22/06/2015","aio02AP","N/A"
"61UNI_TEG","27/05/2015","22/06/2015","aio06AP","N/A"
"61UNI_WID","27/05/2015","22/06/2015","aio06AP","N/A"
"61UNI_NGO","27/05/2015","22/06/2015","","N/A"
"01UWI_MAD","27/09/2014","24/10/2014","","N/A"
"01UWI_GB","27/09/2014","24/10/2014","","N/A"
"01UWI_ML","27/09/2014","24/10/2014","","N/A"
"01UWI_LC","27/09/2014","24/10/2014","","N/A"
"01UWI_OSH","27/09/2014","24/10/2014","","N/A"
"01UWI_PL","27/09/2014","24/10/2014","","N/A"
"01UWI_PLT","27/09/2014","24/10/2014","","N/A"
"01UWI_RF","27/09/2014","24/10/2014","","N/A"
"01UWI_SF","27/09/2014","24/10/2014","","N/A"
"01UWI_ST","27/09/2014","24/10/2014","","N/A"
"01UWI_SUP","27/09/2014","24/10/2014","","N/A"
"01UWI_WW","27/09/2014","24/10/2014","","N/A"
"01UWI_2YR","27/09/2014","24/10/2014","","N/A"
"49HTW_INST","05/05/2015","25/05/2015","aio03EU","mig03EU"
"39TES_INST","01/02/2016","15/02/2016","aio09EU","mig05EU"
"01NWU_INST","06/07/2015","21/07/2015","aio06NA","N/A"
"01GALI_EMORY","01/12/2015","16/12/2015","","N/A"
"49HTW_INST","11/08/2015","31/08/2015","",""
"39TES_INST","10/03/2016","27/03/2016","aio07EU","mig05EU"
"49MAN_INST","17/12/2015","07/01/2016","aio03EU","N/A"
"49KOBV_HUB","08/09/2016","23/09/2016","","N/A"
"49KOBV_FUB","15/09/2016","30/09/2016","","N/A"
"49KOBV_TUBUDK","01/09/2016","16/09/2016","","N/A"
"82SNU_INST","02/08/2015","17/08/2015","aio04AP","mig02AP"
"39TES_INST","10/05/2016","23/05/2016","aio09EU","mig03EU"
"01UWI_NETWORK","21/04/2015","20/05/2015","aio05NA","N/A"
"01UWI_MAD","21/04/2015","20/05/2015","aio05NA","N/A"
"01UWI_GB","21/04/2015","20/05/2015","aio04NA","N/A"
"01UWI_ML","21/04/2015","20/05/2015","aio01NA","N/A"
"01UWI_LC","21/04/2015","20/05/2015","aio04NA","N/A"
"01UWI_OSH","21/04/2015","20/05/2015","aio11NA","N/A"
"01UWI_PL","21/04/2015","20/05/2015","aio01NA","N/A"
"01UWI_PLT","21/04/2015","20/05/2015","aio12NA","N/A"
"01UWI_RF","21/04/2015","20/05/2015","aio01NA","N/A"
"01UWI_SF","21/04/2015","20/05/2015","aio12NA","N/A"
"01UWI_ST","21/04/2015","20/05/2015","aio11NA","N/A"
"01UWI_SUP","21/04/2015","20/05/2015","aio04EU","N/A"
"01UWI_WW","21/04/2015","20/05/2015","aio11NA","N/A"
"01UWI_EC","21/04/2015","20/05/2015","aio11NA","N/A"
"32ULG_INST","20/10/2014","30/10/2014","aio05EU","N/A"
"32ULG_INST","08/02/2015","19/02/2015","aio05EU","N/A"
"31UKB_UTW","10/01/2017","31/01/2017","",""
"31UKB_UTW","05/03/2017","21/03/2017","",""
"31UKB_UTW","03/05/2017","17/05/2017","",""
"31UKB_LEU","10/01/2016","27/01/2016","aio03EU","N/A"
"31UKB_LEU","01/07/2016","18/07/2016","","N/A"
"49CBDZ_NETWORK","10/03/2016","31/03/2016","","N/A"
"49CBDZ_NETWORK","05/08/2016","20/08/2016","","N/A"
"01UWI_2YR","21/04/2015","20/05/2015","aio05AP","N/A"
"44NEW_INST","15/02/2015","26/02/2015","aio04EU","N/A"
"44NEW_INST","18/08/2015","31/08/2015","aio05EU","N/A"
"44NHM_INST","12/02/2014","26/02/2014","impl5EU","mig01EU"
"44NHM_INST","01/07/2014","14/07/2014","Impl1EU",""
"61CSIRO_INST","18/11/2013","27/11/2014","aio03AP","N/A"
"61CSIRO_INST","16/02/2014","03/03/2014","aio03AP","N/A"
"61UQ_INST","06/03/2016","22/03/2016","aio03AP","mig01AP"
"61UQ_INST","12/06/2016","27/06/2016","",""
"01ALLIANCE_EWU","01/09/2013","11/09/2013","aio04","mig03V2"
"01WMU_INST","05/01/2015","16/01/2015","aio06NA","N/A"
"01WMU_INST","01/05/2015","18/05/2015","","N/A"
"47BIBSYS_MF","15/05/2015","25/06/2015","aio12EU","mig03EU"
"47BIBSYS_NLA","15/05/2015","25/06/2015","aio08EU","mig03EU"
"47BIBSYS_BRC","15/05/2015","25/06/2015","aio09EU","mig03EU"
"47BIBSYS_FISKDIR","15/05/2015","25/06/2015","aio05EU","mig04EU"
"47BIBSYS_HSH","15/05/2015","25/06/2015","aio13EU","mig03EU"
"47BIBSYS_HIG","15/05/2015","25/06/2015","aio08EU","mig04EU"
"47BIBSYS_RIKSANT","15/05/2015","25/06/2015","aio11EU","mig05EU"
"47BIBSYS_HIH","15/05/2015","25/06/2015","aio10EU","mig05EU"
"47BIBSYS_HAL","15/05/2015","25/06/2015","aio12EU","mig02EU"
"47BIBSYS_HIN","15/05/2015","25/06/2015","aio11EU","mig01EU"
"47BIBSYS_AHO","15/05/2015","25/06/2015","aio11EU","mig02EU"
"47BIBSYS_NIH","15/05/2015","25/06/2015","aio12EU","mig03EU"
"47BIBSYS_HINESNA","15/05/2015","25/06/2015","aio05EU","mig05EU"
"47BIBSYS_MHS","15/05/2015","25/06/2015","aio09EU","mig05EU"
"47BIBSYS_IFE","15/05/2015","25/06/2015","aio09EU","mig05EU"
"47BIBSYS_KHIO","15/05/2015","25/06/2015","aio10EU","mig04EU"
"47BIBSYS_DIAKONHS","15/05/2015","25/06/2015","aio09EU","mig03EU"
"47BIBSYS_NOFIMA","15/05/2015","25/06/2015","aio10EU","mig05EU"
"47BIBSYS_FFI_BIBL","15/05/2015","25/06/2015","aio12EU","mig02EU"
"47BIBSYS_DIAKON","15/05/2015","25/06/2015","aio06EU","mig01EU"
"47BIBSYS_STORTING","15/05/2015","25/06/2015","aio08EU","mig02EU"
"47BIBSYS_NBI","15/05/2015","25/06/2015","aio13EU","mig03EU"
"47BIBSYS_NBANK","15/05/2015","25/06/2015","aio06EU","mig05EU"
"47BIBSYS_TEKNMUS","15/05/2015","25/06/2015","aio09EU","mig04EU"
"47BIBSYS_NFR","15/05/2015","25/06/2015","aio06EU","mig02EU"
"47BIBSYS_DEPSS","15/05/2015","25/06/2015","aio11EU","mig05EU"
"47BIBSYS_VEGDIR","15/05/2015","25/06/2015","aio05EU","mig05EU"
"47BIBSYS_FOLKHELS","15/05/2015","25/06/2015","aio07EU","mig03EU"
"47BIBSYS_SIRUS","15/05/2015","25/06/2015","aio10EU","mig04EU"
"47BIBSYS_FOLKEMUS","15/05/2015","25/06/2015","aio08EU","mig02EU"
"47BIBSYS_SHDIR","15/05/2015","25/06/2015","aio05EU","mig03EU"
"47BIBSYS_UNIS","15/05/2015","25/06/2015","aio12EU","mig02EU"
"47BIBSYS_NPOLAR","15/05/2015","25/06/2015","aio07EU","mig01EU"
"47BIBSYS_BREDK","15/05/2015","25/06/2015","aio13EU","mig02EU"
"47BIBSYS_DMMH","15/05/2015","25/06/2015","aio10EU","mig05EU"
"47BIBSYS_AHUS","15/05/2015","25/06/2015","aio06EU","mig02EU"
"47BIBSYS_STAVMUS","15/05/2015","25/06/2015","aio10EU","mig01EU"
"47BIBSYS_DIASYK","15/05/2015","25/06/2015","aio07EU","mig02EU"
"47BIBSYS_BUSKSYK","15/05/2015","25/06/2015","aio06EU","mig05EU"
"47BIBSYS_NISK","15/05/2015","25/06/2015","aio09EU","mig03EU"
"47BIBSYS_SAMALL","15/05/2015","25/06/2015","aio07EU","mig02EU"
"47BIBSYS_SSHF","15/05/2015","25/06/2015","aio07EU","mig05EU"
"47BIBSYS_MAIHAUG","15/05/2015","25/06/2015","aio12EU","mig01EU"
"47BIBSYS_NIFU","15/05/2015","25/06/2015","aio05EU","mig01EU"
"47BIBSYS_LOVISHS","15/05/2015","25/06/2015","aio11EU","mig02EU"
"47BIBSYS_NINA_DN","15/05/2015","25/06/2015","aio11EU","mig01EU"
"47BIBSYS_BDH","15/05/2015","25/06/2015","aio08EU","mig03EU"
"47BIBSYS_FHS","15/05/2015","25/06/2015","aio08EU","mig03EU"
"47BIBSYS_RBUP_OS","15/05/2015","25/06/2015","aio13EU","mig04EU"
"47BIBSYS_HDH","15/05/2015","25/06/2015","aio09EU","mig04EU"
"47BIBSYS_SAMBIB","15/05/2015","25/06/2015","aio08EU","mig02EU"
"47BIBSYS_POLITIHS","15/05/2015","25/06/2015","aio07EU","mig03EU"
"47BIBSYS_SABHF","15/05/2015","25/06/2015","aio06EU","mig04EU"
"47BIBSYS_FONNA","15/05/2015","25/06/2015","aio10EU","mig03EU"
"47BIBSYS_TRETEKN","15/05/2015","25/06/2015","aio08EU","mig02EU"
"47BIBSYS_FORBRUK","15/05/2015","25/06/2015","aio06EU","mig01EU"
"47BIBSYS_KRUS","15/05/2015","25/06/2015","aio13EU","mig03EU"
"47BIBSYS_SKOFIMUS","15/05/2015","25/06/2015","aio12EU","mig03EU"
"47BIBSYS_SINTEF","15/05/2015","25/06/2015","aio13EU","mig02EU"
"47BIBSYS_JUSDEP","15/05/2015","25/06/2015","aio06EU","mig04EU"
"47BIBSYS_AASENTUN","15/05/2015","25/06/2015","aio10EU","mig01EU"
"47BIBSYS_MIGRDIR","15/05/2015","25/06/2015","aio08EU","mig04EU"
"47BIBSYS_NILU","15/05/2015","25/06/2015","aio11EU","mig01EU"
"47BIBSYS_MOLDESYK","15/05/2015","25/06/2015","aio12EU","mig01EU"
"47BIBSYS_NOM","15/05/2015","25/06/2015","aio05EU","mig04EU"
"47BIBSYS_NIVA","15/05/2015","25/06/2015","aio05EU","mig03EU"
"47BIBSYS_MH","15/05/2015","25/06/2015","aio06EU","mig05EU"
"47BIBSYS_JBV","15/05/2015","25/06/2015","aio07EU","mig01EU"
"47BIBSYS_TELSYK","15/05/2015","25/06/2015","aio10EU","mig04EU"
"47BIBSYS_GLOMDAL","15/05/2015","25/06/2015","aio05EU","mig05EU"
"47BIBSYS_GRANDE","15/05/2015","25/06/2015","aio07EU","mig05EU"
"47BIBSYS_SINTEF_E","15/05/2015","25/06/2015","aio08EU","mig01EU"
"47BIBSYS_OSTFSYK","15/05/2015","25/06/2015","aio11EU","mig05EU"
"47BIBSYS_PFP","15/05/2015","25/06/2015","aio09EU","mig02EU"
"47BIBSYS_MF","17/11/2015","01/12/2015","aio12EU",""
"47BIBSYS_NLA","15/11/2015","01/12/2015","aio08NA",""
"47BIBSYS_BRC","15/11/2015","30/11/2015","aio09EU",""
"47BIBSYS_FISKDIR","10/11/2015","24/11/2015","aio01EU",""
"47BIBSYS_HSH","17/11/2015","01/12/2015","aio13EU",""
"47BIBSYS_HIG","08/11/2015","20/11/2015","aio08EU",""
"47BIBSYS_RIKSANT","15/11/2015","27/11/2015","aio11EU",""
"47BIBSYS_HIH","10/11/2015","24/11/2015","aio10EU",""
"47BIBSYS_HAL","08/11/2015","20/11/2015","aio12EU",""
"47BIBSYS_HIN","10/11/2015","24/11/2015","aio11EU",""
"47BIBSYS_AHO","12/11/2015","26/11/2015","aio11EU",""
"47BIBSYS_NIH","12/11/2015","26/11/2015","aio12EU",""
"47BIBSYS_HINESNA","15/11/2015","27/11/2015","aio05EU",""
"47BIBSYS_MHS","12/11/2015","26/11/2015","aio09EU",""
"47BIBSYS_IFE","08/11/2015","23/11/2015","aio09EU",""
"47BIBSYS_KHIO","15/11/2015","30/11/2015","aio10EU",""
"47BIBSYS_NOFIMA","08/11/2015","20/11/2015","aio10EU",""
"47BIBSYS_FFI_BIBL","11/11/2015","25/11/2015","aio12EU",""
"47BIBSYS_DIAKON","12/11/2015","26/11/2015","aio04EU",""
"47BIBSYS_STORTING","15/11/2015","30/11/2015","aio08EU",""
"47BIBSYS_NBI","11/11/2015","25/11/2015","aio13EU",""
"47BIBSYS_NBANK","10/11/2015","24/11/2015","aio04EU",""
"47BIBSYS_TEKNMUS","11/11/2015","25/11/2015","aio13EU",""
"47BIBSYS_NFR","08/11/2015","23/11/2015","aio04EU",""
"47BIBSYS_DEPSS","15/11/2015","27/11/2015","aio11EU",""
"47BIBSYS_VEGDIR","11/11/2015","25/11/2015","aio05EU",""
"47BIBSYS_FOLKHELS","10/11/2015","24/11/2015","aio01EU",""
"47BIBSYS_SIRUS","10/11/2015","24/11/2015","aio10EU",""
"47BIBSYS_FOLKEMUS","11/11/2015","25/11/2015","aio08EU",""
"47BIBSYS_SHDIR","10/11/2015","24/11/2015","aio09EU",""
"47BIBSYS_UNIS","08/11/2015","20/11/2015","aio12EU",""
"47BIBSYS_NPOLAR","10/11/2015","24/11/2015","aio13EU",""
"47BIBSYS_BREDK","08/11/2015","23/11/2015","aio13EU",""
"47BIBSYS_DMMH","11/11/2015","25/11/2015","aio10EU",""
"47BIBSYS_AHUS","15/11/2015","27/11/2015","aio04EU",""
"47BIBSYS_STAVMUS","15/11/2015","27/11/2015","aio10EU",""
"47BIBSYS_DIASYK","08/11/2015","20/11/2015","aio01EU",""
"47BIBSYS_BUSKSYK","02/11/2015","18/11/2015","aio01EU",""
"47BIBSYS_NISK","04/11/2015","19/11/2015","aio09EU",""
"47BIBSYS_SAMALL","12/11/2015","26/11/2015","aio03EU",""
"47BIBSYS_SSHF","08/11/2015","20/11/2015","aio01EU",""
"47BIBSYS_MAIHAUG","10/11/2015","24/11/2015","aio12EU",""
"47BIBSYS_NIFU","08/11/2015","23/11/2015","aio03EU",""
"47BIBSYS_LOVISHS","08/11/2015","23/11/2015","aio11EU",""
"47BIBSYS_NINA_DN","11/11/2015","25/11/2015","aio01EU",""
"47BIBSYS_BDH","12/11/2015","26/11/2015","aio08EU",""
"47BIBSYS_FHS","11/11/2015","25/11/2015","aio08EU",""
"47BIBSYS_RBUP_OS","08/11/2015","20/11/2015","aio13EU",""
"47BIBSYS_HDH","12/11/2015","26/11/2015","aio09EU",""
"47BIBSYS_SAMBIB","10/11/2015","24/11/2015","aio08EU",""
"47BIBSYS_POLITIHS","08/11/2015","23/11/2015","aio04EU",""
"47BIBSYS_SABHF","02/11/2015","18/11/2015","aio09EU",""
"47BIBSYS_FONNA","02/11/2015","18/11/2015","aio10EU",""
"47BIBSYS_TRETEKN","04/11/2015","19/11/2015","aio08EU",""
"47BIBSYS_FORBRUK","15/11/2015","30/11/2015","aio04EU",""
"47BIBSYS_KRUS","04/11/2015","19/11/2015","aio13EU",""
"47BIBSYS_SKOFIMUS","08/11/2015","20/11/2015","aio09EU",""
"47BIBSYS_SINTEF","02/11/2015","18/11/2015","aio13EU",""
"47BIBSYS_DIAKONHS","04/11/2015","19/11/2015","aio01EU",""
"47BIBSYS_JUSDEP","08/11/2015","23/11/2015","aio11EU",""
"47BIBSYS_AASENTUN","08/11/2015","23/11/2015","aio10EU",""
"47BIBSYS_MIGRDIR","08/11/2015","23/11/2015","aio08EU",""
"47BIBSYS_NILU","15/11/2015","30/11/2015","aio11EU",""
"47BIBSYS_MOLDESYK","04/11/2015","19/11/2015","aio12EU",""
"47BIBSYS_NOM","04/11/2015","19/11/2015","aio01EU",""
"47BIBSYS_NIVA","02/11/2015","18/11/2015","aio04EU",""
"47BIBSYS_MH","08/11/2015","23/11/2015","aio12EU",""
"47BIBSYS_JBV","04/11/2015","19/11/2015","aio04EU",""
"47BIBSYS_TELSYK","04/11/2015","19/11/2015","aio10EU",""
"47BIBSYS_GLOMDAL","08/11/2015","20/11/2015","aio04EU",""
"47BIBSYS_GRANDE","02/11/2015","18/11/2015","aio04EU",""
"47BIBSYS_SINTEF_E","02/11/2015","18/11/2015","aio08EU",""
"47BIBSYS_OSTFSYK","04/11/2015","19/11/2015","aio11EU",""
"47BIBSYS_PFP","04/11/2015","19/11/2015","aio09EU",""
"47BIBSYS_ERFKOMP","02/11/2015","18/11/2015","aio11EU",""
"47BIBSYS_KT","02/11/2015","18/11/2015","aio12EU",""
"47BIBSYS_AMH","02/11/2015","18/11/2015","aio13EU",""
"47BIBSYS_ERFKOMP","15/05/2015","25/06/2015","aio11EU","mig04EU"
"47BIBSYS_KT","15/05/2015","25/06/2015","aio12EU","mig05EU"
"47BIBSYS_NETWORK","15/07/2014","26/08/2014","impl5EU","mig02EU"
"47BIBSYS_NB","15/07/2014","26/08/2014","impl6EU","mig02EU"
"47BIBSYS_NTNU_UB","15/07/2014","26/08/2014","impl4EU","mig02EU"
"47BIBSYS_UBO","15/07/2014","26/08/2014","impl3EU","mig02EU"
"47BIBSYS_NETWORK","05/01/2015","27/01/2015","aio05EU","mig01EU"
"47BIBSYS_NB","05/01/2015","27/01/2015","aio06EU","mig02EU"
"47BIBSYS_NTNU_UB","05/01/2015","27/01/2015","aio02EU","mig03EU"
"47BIBSYS_UBO","05/01/2015","27/01/2015","aio01EU","mig02EU"
"41UNOG_INST","05/08/2014","15/08/2014","impl2EU","N/A"
"41UNOG_INST","16/11/2014","01/12/2014","aio02EU","N/A"
"01KSU_INST","18/02/2015","04/03/2015","aio06NA","N/A"
"01KSU_INST","05/07/2015","20/07/2015","aio05NA","N/A"
"01CASLS_REGINA","01/08/2016","14/08/2016","","N/A"
"01CASLS_REGINA","01/11/2016","14/11/2016","","N/A"
"01UTN_KNOXVILLE","03/08/2014","15/08/2014","aio03","N/A"
"01UTN_KNOXVILLE","08/12/2014","18/12/2014","aio03NA","N/A"
"01URI_INST","08/03/2015","19/03/2015","aio11NA","mig06"
"01URI_INST","04/06/2015","15/06/2015","",""
"64UNITEC_INST","03/08/2014","12/08/2014","aio02AP","N/A"
"64UNITEC_INST","20/11/2014","04/12/2014","aio04AP","N/A"
"01ALLIANCE_REED","20/09/2013","26/09/2013","",""
"41BIG_INST","10/10/2013","30/10/2013","Impl1EU","mig01EU"
"32KUL_KUL","04/11/2013","18/11/2013","impl5EU","N/A"
"61LATROBE_INST","01/09/2014","16/09/2014","aio02AP","mig05"
"61LATROBE_INST","11/01/2015","28/01/2015","aio02AP","mig01"
"64UAUCK_INST","23/04/2014","30/04/2014","aio01AP","N/A"
"64UAUCK_INST","02/09/2014","15/09/2014","aio03AP","N/A"
"39UBZ_INST","01/11/2013","07/11/2013","",""
"39UBZ_INST","20/11/2013","23/11/2013","impl3EU","mig01EU"
"45DDA_INST","01/04/2014","07/04/2014","impl3EU","N/A"
"61UWA_INST","10/08/2014","21/08/2014","aio03AP","mig01AP"
"61UWA_INST","19/11/2014","01/12/2014","aio05AP",""
"64LINCOLN_INST","22/05/2014","29/05/2014","aio01AP","N/A"
"64LINCOLN_INST","15/08/2014","25/08/2014","aio01AP","N/A"
"61BOND_INST","03/01/2015","19/01/2015","aio02AP","N/A"
"61BOND_INST","18/04/2015","27/04/2015","","N/A"
"39UBZ_INST","13/11/2013","18/11/2013","impl3EU","mig01EU"
"39UBZ_INST","13/11/2013","18/11/2013","impl3EU","mig01EU"
"32KUL_KUL","03/11/2013","10/11/2013","",""
"61CUR_INST","24/11/2013","25/11/2013","aio01AP","N/A"
"44NAP_INST","23/04/2014","30/04/2014","impl5EU","N/A"
"44NAP_INST","03/08/2014","12/08/2014","impl6EU","N/A"
"39PIS_INST","24/05/2015","02/06/2015","aio07EU","N/A"
"39PIS_INST","07/10/2015","19/10/2015","aio01EU","N/A"
"39UDN_INST","24/05/2015","02/06/2015","aio01EU","N/A"
"39UDN_INST","07/10/2015","19/10/2015","aio04EU","N/A"
"01UWI_NETWORK","24/04/2014","15/05/2014","aio04","N/A"
"01UWI_MAD","24/04/2014","15/05/2014","aio02","N/A"
"01UWI_ML","24/04/2014","15/05/2014","aio03","N/A"
"01UWI_RF","24/04/2014","15/05/2014","aio06","N/A"
"01UWI_EC","27/09/2014","24/10/2014","","N/A"
"41BIG_INST","15/08/2013","02/09/2013","Impl1EU","mig01EU"
"41BIG_INST","07/11/2013","27/11/2013","Impl1EU","mig01EU"
"41BIG_INST","15/08/2013","02/09/2013","Impl1EU","mig01EU"
"41BIG_INST","07/11/2013","27/11/2013","Impl1EU","mig01EU"
"41BIG_INST","15/08/2013","02/09/2013","Impl1EU","mig01EU"
"41BIG_INST","07/11/2013","27/11/2013","Impl1EU","mig01EU"
"41BIG_INST","15/08/2013","02/09/2013","Impl1EU","mig01EU"
"41BIG_INST","07/11/2013","27/11/2013","Impl1EU","mig01EU"
"41BIG_INST","15/08/2013","02/09/2013","Impl1EU","mig01EU"
"41BIG_INST","15/08/2013","02/09/2013","Impl1EU","mig01EU"
"41BIG_INST","07/11/2013","27/11/2013","Impl1EU","mig01EU"
"41BIG_INST","15/08/2013","02/09/2013","Impl1EU","mig01EU"
"41BIG_INST","07/11/2013","27/11/2013","Impl1EU","mig01EU"
"41BIG_INST","15/08/2013","02/09/2013","Impl1EU","mig01EU"
"41BIG_INST","07/11/2013","27/11/2013","Impl1EU","mig01EU"
"41BIG_INST","15/08/2013","02/09/2013","Impl1EU","mig01EU"
"41BIG_INST","07/11/2013","27/11/2013","Impl1EU","mig01EU"
"41BIG_INST","15/08/2013","02/09/2013","Impl1EU","mig01EU"
"41BIG_INST","07/11/2013","27/11/2013","Impl1EU","mig01EU"
"01UWI_15","01/10/2014","24/10/2014","","N/A"
"01UWI_16","01/10/2014","24/10/2014","","N/A"
"01UWI_17","01/10/2014","24/10/2014","","N/A"
"01UWI_18","01/10/2014","24/10/2014","","N/A"
"01UWI_19","01/10/2014","24/10/2014","","N/A"
"01UWI_20","01/10/2014","24/10/2014","","N/A"
"01UWI_21","01/10/2014","24/10/2014","","N/A"
"01UWI_22","01/10/2014","24/10/2014","","N/A"
"01UWI_23","01/10/2014","24/10/2014","","N/A"
"01UWI_24","01/10/2014","24/10/2014","","N/A"
"01UWI_25","01/10/2014","24/10/2014","","N/A"
"01UWI_26","01/10/2014","24/10/2014","","N/A"
"01UWI_2YR2","23/04/2015","20/05/2015","","N/A"
"01UWI_2YR3","23/04/2015","20/05/2015","","N/A"
"01UWI_2YR4","23/04/2015","20/05/2015","","N/A"
"01UWI_2YR5","23/04/2015","20/05/2015","","N/A"
"01UWI_2YR6","23/04/2015","20/05/2015","","N/A"
"01UWI_2YR7","23/04/2015","20/05/2015","","N/A"
"01UWI_2YR8","23/04/2015","20/05/2015","","N/A"
"01UWI_2YR9","23/04/2015","20/05/2015","","N/A"
"01UWI_2YR10","23/04/2015","20/05/2015","","N/A"
"01UWI_2YR11","23/04/2015","20/05/2015","","N/A"
"01UWI_2YR12","23/04/2015","20/05/2015","","N/A"
"01UWI_2YR13","23/04/2015","20/05/2015","","N/A"
"41BIG_INST","07/11/2013","27/11/2013","Impl1EU","mig01EU"
"41BIG_INST","07/11/2013","27/11/2013","Impl1EU","mig01EU"
"41BIG_INST","15/08/2013","02/09/2013","Impl1EU","mig01EU"
"49LEIP_HTWK","29/10/2014","10/11/2014","aio03EU",""
"49LEIP_HTWK","26/12/2014","06/01/2015","aio03EU","mig01EU"
"44SUR_INST","13/04/2015","27/04/2015","aio01EU","mig01EU"
"44SUR_INST","06/08/2015","17/08/2015","",""
"47BIBSYS_UBTO","15/07/2014","26/08/2014","Impl1EU","mig02EU"
"01UCO_INST","18/06/2014","26/06/2014","aio07","N/A"
"01UCO_INST","02/10/2014","13/10/2014","aio07NA","N/A"
"01GALI_NETWORK","15/09/2016","15/10/2016","","N/A"
"01GALI_NETWORK","01/05/2017","25/05/2017","","N/A"
"47BIBSYS_NOBEL","15/07/2014","26/08/2014","impl2EU","mig02EU"
"47BIBSYS_UBTO","05/01/2015","27/01/2015","aio02EU","mig03EU"
"47BIBSYS_NOBEL","05/01/2015","27/01/2015","aio01EU","mig03EU"
"44ROY_INST","01/09/2015","12/09/2015","aio02EU","N/A"
"44ROY_INST","22/12/2015","06/01/2016","aio02EU","N/A"
"44SHU_INST","20/03/2015","29/03/2015","aio01EU",""
"44SHU_INST","24/06/2015","06/07/2015","aio01EU","mig03EU"
"44SUS_INST","01/03/2015","10/03/2015","aio04EU","mig01EU"
"44SUS_INST","01/07/2015","20/07/2015","aio02EU","mig04EU"
"44UOE_INST","15/03/2015","26/03/2015","aio07EU","N/A"
"44UOE_INST","16/06/2015","26/06/2015","aio01EU","N/A"
"44OPN_INST","27/10/2014","05/11/2014","aio04EU","N/A"
"44OPN_INST","18/01/2015","29/01/2015","aio03EU","N/A"
"44WHELF_SWA","02/03/2015","16/03/2015","aio06EU","N/A"
"44WHELF_SWA","11/06/2015","23/06/2015","aio11EU","N/A"
"44WHELF_CAR","04/03/2016","17/03/2016","aio08EU","N/A"
"44WHELF_CAR","15/07/2016","03/08/2016","","N/A"
"44WHELF_ABW","16/03/2015","25/03/2015","aio02EU","N/A"
"44WHELF_ABW","07/07/2015","20/07/2015","aio04EU","N/A"
"01OKLA_TULSAOHS","31/08/2014","15/09/2014","","mig04"
"01OKLA_TULSAOHS","22/12/2014","06/01/2015","aio06NA","mig05"
"01STATEWA_BELCC","16/03/2016","05/04/2016","aio09NA","N/A"
"01STATEWA_BTC","16/03/2016","05/04/2016","aio05NA","N/A"
"01STATEWA_BIGBCC","15/09/2016","29/09/2016","","N/A"
"01STATEWA_CENTCC","15/09/2016","29/09/2016","","N/A"
"01STATEWA_CPTC","16/03/2016","05/04/2016","aio12NA","mig05NA"
"01STATEWA_EDCC","16/03/2016","05/04/2016","aio09NA","N/A"
"01STATEWA_EVCC","20/04/2017","08/05/2017","","N/A"
"01STATEWA_GHC","15/09/2016","29/09/2016","","N/A"
"01STATEWA_GRCC","15/09/2016","29/09/2016","","N/A"
"01STATEWA_HCC","16/03/2016","05/04/2016","aio05NA","N/A"
"01STATEWA_LWIT","20/04/2017","08/05/2017","","N/A"
"01STATEWA_BELCC","30/06/2016","20/07/2016","","N/A"
"01STATEWA_BTC","30/06/2016","20/07/2016","","N/A"
"01STATEWA_BIGBCC","03/01/2017","23/01/2017","","N/A"
"01STATEWA_CENTCC","03/01/2017","23/01/2017","","N/A"
"01STATEWA_CPTC","30/06/2016","20/07/2016","","N/A"
"01STATEWA_EDCC","30/06/2016","20/07/2016","","N/A"
"01STATEWA_EVCC","21/06/2017","11/07/2017","","N/A"
"01STATEWA_GHC","03/01/2017","23/01/2017","","N/A"
"01STATEWA_GRCC","03/01/2017","23/01/2017","","N/A"
"01STATEWA_HCC","30/06/2016","20/07/2016","","N/A"
"01STATEWA_LWIT","21/06/2017","11/07/2017","","N/A"
"01WIN_CCSPOK","20/11/2015","14/12/2015","aio01NA","N/A"
"01WIN_GONZAGA","20/11/2015","14/12/2015","aio06NA","N/A"
"01WIN_HERITAGE","20/11/2015","14/12/2015","aio02NA","N/A"
"01WIN_LCSC","20/11/2015","14/12/2015","aio03NA","N/A"
"01WIN_NIC","20/11/2015","14/12/2015","aio01NA","N/A"
"01WIN_CORBAN","20/11/2015","14/12/2015","aio02NA","N/A"
"01WIN_WHIT","20/11/2015","14/12/2015","aio05NA","N/A"
"01WIN_CCSPOK","03/06/2016","27/06/2016","","N/A"
"01WIN_GONZAGA","03/06/2016","27/06/2016","","N/A"
"01WIN_HERITAGE","03/06/2016","27/06/2016","","N/A"
"01WIN_LCSC","03/06/2016","27/06/2016","","N/A"
